核心客户号|签约日期|当前签约日期|零售签约产品代码|零售签约产品描述|签约口径说明
1507621646|2014/3/20|2014/3/20|10123|增利系列（低流通性）理财|产品编号FSAA开头 且余额大于0
1523019113|2015/7/10|2016/2/25|10102|定期|定期：如客户名下所有定期存款账户余额>0，则该客户持有定期
1506804263|2014/2/21|2014/2/21|60120|智家卡|小区金融，卡BIN为“621691”； 
1526474013|2015/12/4|2015/12/9|10102|定期|定期：如客户名下所有定期存款账户余额>0，则该客户持有定期
1525181724|2015/10/14|2015/10/14|60120|智家卡|小区金融，卡BIN为“621691”； 
1262663727|2012/1/10|2013/3/15|10123|增利系列（低流通性）理财|产品编号FSAA开头 且余额大于0
1164807055|2007/9/21|2009/10/10|30102|信用卡关联还款|信用卡关联还款：持有我行信用卡的客户设置了关联还款账户，则该客户持有信用卡关联还款
1157944014|2014/2/18|2014/2/18|10123|增利系列（低流通性）理财|产品编号FSAA开头 且余额大于0
1520011720|2016/3/22|2016/3/22|10130|基金|基金：如客户名下所有基金市值>0，则该客户持有基金
1506698428|2014/2/18|2014/2/18|10123|增利系列（低流通性）理财|产品编号FSAA开头 且余额大于0
1500054520|2013/2/22|2013/2/22|10123|增利系列（低流通性）理财|产品编号FSAA开头 且余额大于0
1521676551|2015/5/27|2015/10/28|10102|定期|定期：如客户名下所有定期存款账户余额>0，则该客户持有定期
1241822087|2010/6/13|2010/6/13|30105|普通信用卡(金卡)|信用卡表卡状态'01'，结束日期大于20140430，卡级别为'30'
1300466343|2012/2/15|2012/2/15|60111|银联借记卡【普卡】|借记卡折一本通（卡bin622620 900003 622622 623258 623255 622619 621692 621691 415599 622618 622617 622615)    
1507644403|2014/3/21|2014/3/21|60120|智家卡|小区金融，卡BIN为“621691”； 
1505394195|2014/9/4|2014/9/4|20220|如意宝|T03_RYBAO_ACCT中客户为有效客户，则认为是签约客户
1528146860|2016/2/25|2016/3/22|10102|定期|定期：如客户名下所有定期存款账户余额>0，则该客户持有定期
1525185808|2015/10/14|2015/10/14|60116|商隆卡|借记卡折一本通（卡bin622619）且CO_SIGN_NUM in ('0065','0066','0067')。
1350484044|2014/8/28|2014/8/28|20170|乐收银|T01_EPOS_MERCHT_TERMN_INFO中客户为正常状态，则认为该客户签约
1166404704|2013/9/17|2013/9/17|60111|银联借记卡【普卡】|借记卡折一本通（卡bin622620 900003 622622 623258 623255 622619 621692 621691 415599 622618 622617 622615)    
1506806169|2014/2/21|2014/2/21|60120|智家卡|小区金融，卡BIN为“621691”； 
1279087819|2011/12/26|2011/12/26|10123|增利系列（低流通性）理财|产品编号FSAA开头 且余额大于0
1188363370|2009/10/19|2016/2/25|10105|金积存|金积存：个人金积存主合约中签约客户,余额>0
1500111894|2014/10/24|2014/10/24|60120|智家卡|小区金融，卡BIN为“621691”； 
1526899590|2015/12/22|2015/12/22|60120|智家卡|小区金融，卡BIN为“621691”； 
1236754053|2015/6/12|2015/7/15|10132|债券型基金|基金交易流水表（产品属性为债券型 3,4）且市值>0
1504941111|2013/11/25|2013/11/25|60120|智家卡|小区金融，卡BIN为“621691”； 
1506855524|2014/2/24|2014/2/24|60120|智家卡|小区金融，卡BIN为“621691”； 
1231572015|2009/11/30|2015/12/29|10105|金积存|金积存：个人金积存主合约中签约客户,余额>0
1527772577|2016/1/30|2016/3/22|10102|定期|定期：如客户名下所有定期存款账户余额>0，则该客户持有定期
1506115270|2014/1/9|2014/1/9|60120|智家卡|小区金融，卡BIN为“621691”； 
1521261378|2015/5/12|2015/9/25|10102|定期|定期：如客户名下所有定期存款账户余额>0，则该客户持有定期
1527883831|2016/2/5|2016/2/5|60114|商户卡|借记卡折一本通（卡bin622619）
1519023705|2016/3/1|2016/3/1|10132|债券型基金|基金交易流水表（产品属性为债券型 3,4）且市值>0
1516179902|2014/12/25|2014/12/25|10123|增利系列（低流通性）理财|产品编号FSAA开头 且余额大于0
1528412333|2016/3/8|2016/3/22|10102|定期|定期：如客户名下所有定期存款账户余额>0，则该客户持有定期
1513914552|2016/1/11|2016/1/11|70100|个人结售汇|从最早到统计日期中发生过交易的客户
1524229397|2015/9/11|2015/9/11|10102A|短期定期存款|产品包括（三个月及以下定期存款 和 六个月定期存款）余额>0
1511294630|2014/7/9|2014/7/9|60120|智家卡|小区金融，卡BIN为“621691”； 
1215089738|2012/9/18|2016/2/25|10102|定期|定期：如客户名下所有定期存款账户余额>0，则该客户持有定期
1509329129|2014/5/13|2016/3/22|10102|定期|定期：如客户名下所有定期存款账户余额>0，则该客户持有定期
1505403454|2014/11/18|2015/10/28|10102|定期|定期：如客户名下所有定期存款账户余额>0，则该客户持有定期
1526981006|2015/12/25|2015/12/25|60116|商隆卡|借记卡折一本通（卡bin622619）且CO_SIGN_NUM in ('0065','0066','0067')。
1514458422|2014/10/25|2014/10/25|60120|智家卡|小区金融，卡BIN为“621691”； 
1220987824|2009/6/29|2016/2/25|10102|定期|定期：如客户名下所有定期存款账户余额>0，则该客户持有定期
1511551780|2014/7/19|2016/2/25|10102|定期|定期：如客户名下所有定期存款账户余额>0，则该客户持有定期
1526575573|2015/12/9|2016/2/1|10102|定期|定期：如客户名下所有定期存款账户余额>0，则该客户持有定期
1185913934|2013/6/24|2016/2/25|10102|定期|定期：如客户名下所有定期存款账户余额>0，则该客户持有定期
1195927145|2008/5/31|2011/6/17|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1256627126|2012/7/18|2012/7/18|10123|增利系列（低流通性）理财|产品编号FSAA开头 且余额大于0
1517323789|2015/1/11|2016/2/25|10102|定期|定期：如客户名下所有定期存款账户余额>0，则该客户持有定期
1343020737|2014/7/18|2016/2/25|10102|定期|定期：如客户名下所有定期存款账户余额>0，则该客户持有定期
1274623149|2014/12/11|2015/6/18|20100|三方存管|三方存管银证合约状态代码 正常，则认为该客户为签约客户
1502117295|2014/3/8|2016/2/25|10102|定期|定期：如客户名下所有定期存款账户余额>0，则该客户持有定期
1527694969|2016/1/27|2016/2/1|10102|定期|定期：如客户名下所有定期存款账户余额>0，则该客户持有定期
1505737886|2014/10/29|2014/10/29|20220|如意宝|T03_RYBAO_ACCT中客户为有效客户，则认为是签约客户
1522073722|2015/6/9|2015/6/9|20150|钱生钱C|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1511005967|2014/6/29|2014/6/29|60120|智家卡|小区金融，卡BIN为“621691”； 
1327934386|2012/9/18|2012/9/18|10123|增利系列（低流通性）理财|产品编号FSAA开头 且余额大于0
1516420368|2014/12/22|2016/2/25|10102|定期|定期：如客户名下所有定期存款账户余额>0，则该客户持有定期
1515672665|2014/11/30|2015/11/30|10102|定期|定期：如客户名下所有定期存款账户余额>0，则该客户持有定期
1313780156|2015/3/13|2015/3/13|30105|普通信用卡(金卡)|信用卡表卡状态'01'，结束日期大于20140430，卡级别为'30'
1505961268|2013/12/31|2016/1/25|10102|定期|定期：如客户名下所有定期存款账户余额>0，则该客户持有定期
1509665269|2015/4/22|2015/8/28|10170|保险|保险（银保通）：如客户名下所有保费额>0，则该客户持有保险，但保险的数据质量不好，会有该客户有余额（首期保费+累计代扣金额-累计代付金额）但其签约日期没有统计到。
1303457805|2015/10/23|2015/10/23|60111|银联借记卡【普卡】|借记卡折一本通（卡bin622620 900003 622622 623258 623255 622619 621692 621691 415599 622618 622617 622615)    
1525079291|2015/10/10|2015/10/10|60116|商隆卡|借记卡折一本通（卡bin622619）且CO_SIGN_NUM in ('0065','0066','0067')。
1520890923|2015/4/27|2015/4/27|60120|智家卡|小区金融，卡BIN为“621691”； 
1202594160|2016/1/18|2016/1/18|10132|债券型基金|基金交易流水表（产品属性为债券型 3,4）且市值>0
1506220358|2014/1/15|2014/1/15|60111|银联借记卡【普卡】|借记卡折一本通（卡bin622620 900003 622622 623258 623255 622619 621692 621691 415599 622618 622617 622615)    
1152599800|2011/4/16|2016/2/25|10102|定期|定期：如客户名下所有定期存款账户余额>0，则该客户持有定期
1208524132|2008/11/28|2008/11/28|101121|住房按揭|A101一手住宅按揭贷款、A102二手住宅按揭贷款、A103一手住宅同名转按揭贷款、A104二手住宅同名转按揭贷款，且未结清
1503788491|2013/11/5|2013/11/5|60120|智家卡|小区金融，卡BIN为“621691”； 
1520480630|2015/5/11|2015/5/11|20220|如意宝|T03_RYBAO_ACCT中客户为有效客户，则认为是签约客户
1515419015|2015/7/18|2015/7/18|60120|智家卡|小区金融，卡BIN为“621691”； 
1302229399|2014/7/7|2016/1/29|10130|基金|基金：如客户名下所有基金市值>0，则该客户持有基金
1526007405|2015/11/16|2016/2/22|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1523500071|2015/8/2|2015/10/12|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1525703585|2015/11/4|2015/11/4|60116|商隆卡|借记卡折一本通（卡bin622619）且CO_SIGN_NUM in ('0065','0066','0067')。
1506692376|2014/4/14|2016/2/25|10102|定期|定期：如客户名下所有定期存款账户余额>0，则该客户持有定期
1513447321|2014/9/21|2016/3/22|10102|定期|定期：如客户名下所有定期存款账户余额>0，则该客户持有定期
1514872846|2014/11/7|2016/1/25|10102|定期|定期：如客户名下所有定期存款账户余额>0，则该客户持有定期
1505742238|2016/2/16|2016/2/16|10102|定期|定期：如客户名下所有定期存款账户余额>0，则该客户持有定期
1526979021|2015/12/25|2016/2/14|10102|定期|定期：如客户名下所有定期存款账户余额>0，则该客户持有定期
1527422479|2016/1/15|2016/1/15|60114|商户卡|借记卡折一本通（卡bin622619）
1504903857|2016/3/22|2016/3/22|10130|基金|基金：如客户名下所有基金市值>0，则该客户持有基金
1509543748|2015/8/11|2015/8/11|20220|如意宝|T03_RYBAO_ACCT中客户为有效客户，则认为是签约客户
1310497071|2016/2/25|2016/2/25|10102|定期|定期：如客户名下所有定期存款账户余额>0，则该客户持有定期
1525022331|2015/10/7|2015/10/7|60114|商户卡|借记卡折一本通（卡bin622619）
1206305517|2008/9/26|2015/9/19|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1502048799|2014/10/13|2015/10/14|10102|定期|定期：如客户名下所有定期存款账户余额>0，则该客户持有定期
1506551045|2014/2/9|2014/2/9|60120|智家卡|小区金融，卡BIN为“621691”； 
1509410049|2014/5/15|2016/2/1|10102|定期|定期：如客户名下所有定期存款账户余额>0，则该客户持有定期
1502426732|2013/8/8|2013/8/8|60111|银联借记卡【普卡】|借记卡折一本通（卡bin622620 900003 622622 623258 623255 622619 621692 621691 415599 622618 622617 622615)    
1527272789|2016/1/8|2016/1/8|60120|智家卡|小区金融，卡BIN为“621691”； 
1527483366|2016/2/3|2016/2/3|10123|增利系列（低流通性）理财|产品编号FSAA开头 且余额大于0
1506443038|2014/1/25|2016/2/16|10102|定期|定期：如客户名下所有定期存款账户余额>0，则该客户持有定期
1509116273|2015/9/28|2015/9/28|10123|增利系列（低流通性）理财|产品编号FSAA开头 且余额大于0
1200166421|2013/6/26|2013/6/26|70100|个人结售汇|从最早到统计日期中发生过交易的客户
1507863609|2014/3/27|2014/3/27|60120|智家卡|小区金融，卡BIN为“621691”； 
1521992881|2015/6/5|2016/2/25|10102|定期|定期：如客户名下所有定期存款账户余额>0，则该客户持有定期
1523198906|2015/7/19|2015/7/19|60120|智家卡|小区金融，卡BIN为“621691”； 
1096376205|2012/1/12|2015/7/21|10123|增利系列（低流通性）理财|产品编号FSAA开头 且余额大于0
1013353916|2007/10/11|2015/7/13|30102|信用卡关联还款|信用卡关联还款：持有我行信用卡的客户设置了关联还款账户，则该客户持有信用卡关联还款
1507838119|2014/3/26|2014/3/26|10123|增利系列（低流通性）理财|产品编号FSAA开头 且余额大于0
1226282696|2015/6/1|2016/3/4|10130|基金|基金：如客户名下所有基金市值>0，则该客户持有基金
1215711115|2012/3/13|2012/3/13|10123|增利系列（低流通性）理财|产品编号FSAA开头 且余额大于0
1308512102|2012/4/19|2014/1/14|10123|增利系列（低流通性）理财|产品编号FSAA开头 且余额大于0
1527454534|2016/1/17|2016/2/16|10102|定期|定期：如客户名下所有定期存款账户余额>0，则该客户持有定期
1501704394|2015/11/17|2015/11/17|10132|债券型基金|基金交易流水表（产品属性为债券型 3,4）且市值>0
1500070306|2013/2/22|2013/2/22|60111|银联借记卡【普卡】|借记卡折一本通（卡bin622620 900003 622622 623258 623255 622619 621692 621691 415599 622618 622617 622615)    
1512030568|2014/8/6|2014/8/6|60120|智家卡|小区金融，卡BIN为“621691”； 
1160789664|2014/1/25|2014/1/25|60120|智家卡|小区金融，卡BIN为“621691”； 
1231198938|2015/12/29|2015/12/29|10102|定期|定期：如客户名下所有定期存款账户余额>0，则该客户持有定期
1525882548|2015/11/11|2015/11/11|60116|商隆卡|借记卡折一本通（卡bin622619）且CO_SIGN_NUM in ('0065','0066','0067')。
1515232176|2014/11/18|2015/10/10|10102|定期|定期：如客户名下所有定期存款账户余额>0，则该客户持有定期
1505323260|2013/12/7|2015/6/1|60111|银联借记卡【普卡】|借记卡折一本通（卡bin622620 900003 622622 623258 623255 622619 621692 621691 415599 622618 622617 622615)    
1510622937|2014/6/20|2014/6/20|60120|智家卡|小区金融，卡BIN为“621691”； 
1520252783|2015/5/30|2015/5/30|10123|增利系列（低流通性）理财|产品编号FSAA开头 且余额大于0
